QGPIORecord
29/08/16, 10h05
1.0

time;Cart Position;Cart Speed;Pendulum Angle;FloatChannel3;Speed;Setpoint;FloatChannel5;FloatChannel6;FloatChannel7;MotorAVoltage;MotorBVoltage;IntChannel2;IntChannel3
5121	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5130	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5140	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5150	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5160	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5170	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5180	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5190	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5200	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5211	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5220	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5230	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5240	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5251	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5260	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5270	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5280	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5291	0	0	-0.780024	0	0	0	0	0	0	0	0	0
5300	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5310	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5320	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5330	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5341	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5350	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5360	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5370	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5381	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5390	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5400	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5410	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5421	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5430	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5440	0	0	-0.780024	0	0	0	0	0	0	0	0	0
5450	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5460	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5470	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5480	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5490	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5500	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5511	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5520	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5530	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5540	0	0	-0.773882	0	0	0	0	0	0	0	0	0
5551	0	0	-0.780024	0	0	0	0	0	0	0	0	0
